"Step","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/fraction_in_ppo_clip_range","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/fraction_in_ppo_clip_range__MIN","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/fraction_in_ppo_clip_range__MAX","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/fraction_in_ppo_clip_range","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/fraction_in_ppo_clip_range__MIN","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/fraction_in_ppo_clip_range__MAX","20260203_144832_traj_reward_fresh_configA - offpolicy/fraction_in_ppo_clip_range","20260203_144832_traj_reward_fresh_configA - offpolicy/fraction_in_ppo_clip_range__MIN","20260203_144832_traj_reward_fresh_configA - offpolicy/fraction_in_ppo_clip_range__MAX","20260203_141744_traj_reward_fresh - offpolicy/fraction_in_ppo_clip_range","20260203_141744_traj_reward_fresh - offpolicy/fraction_in_ppo_clip_range__MIN","20260203_141744_traj_reward_fresh - offpolicy/fraction_in_ppo_clip_range__MAX","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/fraction_in_ppo_clip_range","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/fraction_in_ppo_clip_range__MIN","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/fraction_in_ppo_clip_range__MAX","20260201_191332_traj_reward_fresh - offpolicy/fraction_in_ppo_clip_range","20260201_191332_traj_reward_fresh - offpolicy/fraction_in_ppo_clip_range__MIN","20260201_191332_traj_reward_fresh - offpolicy/fraction_in_ppo_clip_range__MAX","20260131_160147_step_reward_fresh_configA - offpolicy/fraction_in_ppo_clip_range","20260131_160147_step_reward_fresh_configA - offpolicy/fraction_in_ppo_clip_range__MIN","20260131_160147_step_reward_fresh_configA - offpolicy/fraction_in_ppo_clip_range__MAX","20260131_160100_step_reward_fresh - offpolicy/fraction_in_ppo_clip_range","20260131_160100_step_reward_fresh - offpolicy/fraction_in_ppo_clip_range__MIN","20260131_160100_step_reward_fresh - offpolicy/fraction_in_ppo_clip_range__MAX","20260131_155522_traj_reward_fresh - offpolicy/fraction_in_ppo_clip_range","20260131_155522_traj_reward_fresh - offpolicy/fraction_in_ppo_clip_range__MIN","20260131_155522_traj_reward_fresh - offpolicy/fraction_in_ppo_clip_range__MAX","20260131_155911_traj_reward_fresh_configA - offpolicy/fraction_in_ppo_clip_range","20260131_155911_traj_reward_fresh_configA - offpolicy/fraction_in_ppo_clip_range__MIN","20260131_155911_traj_reward_fresh_configA - offpolicy/fraction_in_ppo_clip_range__MAX"
"311","0.9580041766166687","0.9580041766166687","0.9580041766166687","0.9197273850440979","0.9197273850440979","0.9197273850440979","0.9397363662719727","0.9397363662719727","0.9397363662719727","0.7859707474708557","0.7859707474708557","0.7859707474708557","0.9281601905822754","0.9281601905822754","0.9281601905822754","0.5997745394706726","0.5997745394706726","0.5997745394706726","0.23989033699035645","0.23989033699035645","0.23989033699035645","0.31927189230918884","0.31927189230918884","0.31927189230918884","0.7643246650695801","0.7643246650695801","0.7643246650695801","0.9285266399383545","0.9285266399383545","0.9285266399383545"
"312","0.9581395387649536","0.9581395387649536","0.9581395387649536","0.920836329460144","0.920836329460144","0.920836329460144","0.9363677501678467","0.9363677501678467","0.9363677501678467","0.7939614057540894","0.7939614057540894","0.7939614057540894","0.9212353825569153","0.9212353825569153","0.9212353825569153","0.7699646353721619","0.7699646353721619","0.7699646353721619","0.25758644938468933","0.25758644938468933","0.25758644938468933","0.30888253450393677","0.30888253450393677","0.30888253450393677","0.7522522807121277","0.7522522807121277","0.7522522807121277","0.9328610897064209","0.9328610897064209","0.9328610897064209"
"313","0.9629870057106018","0.9629870057106018","0.9629870057106018","0.9246447086334229","0.9246447086334229","0.9246447086334229","0.9446308612823486","0.9446308612823486","0.9446308612823486","0.7689255475997925","0.7689255475997925","0.7689255475997925","0.9197486042976379","0.9197486042976379","0.9197486042976379","0.7651570439338684","0.7651570439338684","0.7651570439338684","0.2514285743236542","0.2514285743236542","0.2514285743236542","0.35742396116256714","0.35742396116256714","0.35742396116256714","0.7917789816856384","0.7917789816856384","0.7917789816856384","0.9412607550621033","0.9412607550621033","0.9412607550621033"
"314","0.962421715259552","0.962421715259552","0.962421715259552","0.9264653921127319","0.9264653921127319","0.9264653921127319","0.9433867931365967","0.9433867931365967","0.9433867931365967","0.7550325989723206","0.7550325989723206","0.7550325989723206","0.9135510325431824","0.9135510325431824","0.9135510325431824","0.7541540861129761","0.7541540861129761","0.7541540861129761","0.272180438041687","0.272180438041687","0.272180438041687","0.39189597964286804","0.39189597964286804","0.39189597964286804","0.7646447420120239","0.7646447420120239","0.7646447420120239","0.9367688298225403","0.9367688298225403","0.9367688298225403"
"315","0.9645089507102966","0.9645089507102966","0.9645089507102966","0.9232540130615234","0.9232540130615234","0.9232540130615234","0.9317880868911743","0.9317880868911743","0.9317880868911743","0.7416717410087585","0.7416717410087585","0.7416717410087585","0.9045570492744446","0.9045570492744446","0.9045570492744446","0.6487871408462524","0.6487871408462524","0.6487871408462524","0.2653696537017822","0.2653696537017822","0.2653696537017822","0.3329007029533386","0.3329007029533386","0.3329007029533386","0.7638404965400696","0.7638404965400696","0.7638404965400696","0.9359989166259766","0.9359989166259766","0.9359989166259766"
"316","0.9621778726577759","0.9621778726577759","0.9621778726577759","0.9239256381988525","0.9239256381988525","0.9239256381988525","0.9382504224777222","0.9382504224777222","0.9382504224777222","0.7561635375022888","0.7561635375022888","0.7561635375022888","0.9107223749160767","0.9107223749160767","0.9107223749160767","0.7784544825553894","0.7784544825553894","0.7784544825553894","0.284727543592453","0.284727543592453","0.284727543592453","0.30025607347488403","0.30025607347488403","0.30025607347488403","0.7796743512153625","0.7796743512153625","0.7796743512153625","0.9218997955322266","0.9218997955322266","0.9218997955322266"
"317","0.9563491940498352","0.9563491940498352","0.9563491940498352","0.920683741569519","0.920683741569519","0.920683741569519","0.9418014883995056","0.9418014883995056","0.9418014883995056","0.7546681761741638","0.7546681761741638","0.7546681761741638","0.9165939092636108","0.9165939092636108","0.9165939092636108","0.726124107837677","0.726124107837677","0.726124107837677","0.2568807303905487","0.2568807303905487","0.2568807303905487","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.7936333417892456","0.7936333417892456","0.7936333417892456","0.9330585598945618","0.9330585598945618","0.9330585598945618"
"318","0.959447979927063","0.959447979927063","0.959447979927063","0.9296903610229492","0.9296903610229492","0.9296903610229492","0.9400104284286499","0.9400104284286499","0.9400104284286499","0.7784303426742554","0.7784303426742554","0.7784303426742554","0.9334714412689209","0.9334714412689209","0.9334714412689209","0.7792207598686218","0.7792207598686218","0.7792207598686218","0.2773497700691223","0.2773497700691223","0.2773497700691223","0.348504900932312","0.348504900932312","0.348504900932312","0.7195967435836792","0.7195967435836792","0.7195967435836792","0.9248455166816711","0.9248455166816711","0.9248455166816711"
"319","0.9582299590110779","0.9582299590110779","0.9582299590110779","0.9197607040405273","0.9197607040405273","0.9197607040405273","0.9339622855186462","0.9339622855186462","0.9339622855186462","0.7804314494132996","0.7804314494132996","0.7804314494132996","0.9139385223388672","0.9139385223388672","0.9139385223388672","0.7913288474082947","0.7913288474082947","0.7913288474082947","0.26813188195228577","0.26813188195228577","0.26813188195228577","0.3163575828075409","0.3163575828075409","0.3163575828075409","0.7682610154151917","0.7682610154151917","0.7682610154151917","0.9304625988006592","0.9304625988006592","0.9304625988006592"
"320","0.9645631313323975","0.9645631313323975","0.9645631313323975","0.9260806441307068","0.9260806441307068","0.9260806441307068","0.9331501722335815","0.9331501722335815","0.9331501722335815","0.758541464805603","0.758541464805603","0.758541464805603","0.9155405163764954","0.9155405163764954","0.9155405163764954","0.7385182976722717","0.7385182976722717","0.7385182976722717","0.2557651996612549","0.2557651996612549","0.2557651996612549","0.341933935880661","0.341933935880661","0.341933935880661","0.7361160516738892","0.7361160516738892","0.7361160516738892","0.929519772529602","0.929519772529602","0.929519772529602"
"321","0.966029703617096","0.966029703617096","0.966029703617096","0.9264367818832397","0.9264367818832397","0.9264367818832397","0.9425737857818604","0.9425737857818604","0.9425737857818604","0.7583708167076111","0.7583708167076111","0.7583708167076111","0.8920068144798279","0.8920068144798279","0.8920068144798279","0.7574009895324707","0.7574009895324707","0.7574009895324707","0.26293104887008667","0.26293104887008667","0.26293104887008667","0.32194849848747253","0.32194849848747253","0.32194849848747253","0.7510932683944702","0.7510932683944702","0.7510932683944702","0.8608908653259277","0.8608908653259277","0.8608908653259277"
"322","0.9654867053031921","0.9654867053031921","0.9654867053031921","0.9246047139167786","0.9246047139167786","0.9246047139167786","0.9366698265075684","0.9366698265075684","0.9366698265075684","0.7671821117401123","0.7671821117401123","0.7671821117401123","0.9092671871185303","0.9092671871185303","0.9092671871185303","0.7747949361801147","0.7747949361801147","0.7747949361801147","0.23453432321548462","0.23453432321548462","0.23453432321548462","0.34228187799453735","0.34228187799453735","0.34228187799453735","0.7631579041481018","0.7631579041481018","0.7631579041481018","0.9357441663742065","0.9357441663742065","0.9357441663742065"
"323","0.9612069129943848","0.9612069129943848","0.9612069129943848","0.9233716726303101","0.9233716726303101","0.9233716726303101","0.9394366145133972","0.9394366145133972","0.9394366145133972","0.7544593214988708","0.7544593214988708","0.7544593214988708","0.9114803075790405","0.9114803075790405","0.9114803075790405","0.7749539613723755","0.7749539613723755","0.7749539613723755","0.2638483941555023","0.2638483941555023","0.2638483941555023","0.3390465974807739","0.3390465974807739","0.3390465974807739","0.7730109095573425","0.7730109095573425","0.7730109095573425","0.9301355481147766","0.9301355481147766","0.9301355481147766"
"324","0.9602361917495728","0.9602361917495728","0.9602361917495728","0.9250802993774414","0.9250802993774414","0.9250802993774414","0.9375","0.9375","0.9375","0.7831822037696838","0.7831822037696838","0.7831822037696838","0.9189229607582092","0.9189229607582092","0.9189229607582092","0.7889273166656494","0.7889273166656494","0.7889273166656494","0.2954714298248291","0.2954714298248291","0.2954714298248291","0.3054867386817932","0.3054867386817932","0.3054867386817932","0.7572920322418213","0.7572920322418213","0.7572920322418213","0.927030622959137","0.927030622959137","0.927030622959137"
"325","0.9583665132522583","0.9583665132522583","0.9583665132522583","0.929283618927002","0.929283618927002","0.929283618927002","0.9437869787216187","0.9437869787216187","0.9437869787216187","0.7765726447105408","0.7765726447105408","0.7765726447105408","0.9076047539710999","0.9076047539710999","0.9076047539710999","0.7387872338294983","0.7387872338294983","0.7387872338294983","0.2863534688949585","0.2863534688949585","0.2863534688949585","0.39756855368614197","0.39756855368614197","0.39756855368614197","0.7762362360954285","0.7762362360954285","0.7762362360954285","0.934974193572998","0.934974193572998","0.934974193572998"
"326","0.9650234580039978","0.9650234580039978","0.9650234580039978","0.9332519769668579","0.9332519769668579","0.9332519769668579","0.9431204795837402","0.9431204795837402","0.9431204795837402","0.7773517966270447","0.7773517966270447","0.7773517966270447","0.9142358899116516","0.9142358899116516","0.9142358899116516","0.7645248174667358","0.7645248174667358","0.7645248174667358","0.27920645475387573","0.27920645475387573","0.27920645475387573","0.27101799845695496","0.27101799845695496","0.27101799845695496","0.7591584920883179","0.7591584920883179","0.7591584920883179","0.9280205368995667","0.9280205368995667","0.9280205368995667"
"327","0.9613333344459534","0.9613333344459534","0.9613333344459534","0.9312118887901306","0.9312118887901306","0.9312118887901306","0.9459459185600281","0.9459459185600281","0.9459459185600281","0.7675356268882751","0.7675356268882751","0.7675356268882751","0.91036057472229","0.91036057472229","0.91036057472229","0.7416283488273621","0.7416283488273621","0.7416283488273621","0.25457316637039185","0.25457316637039185","0.25457316637039185","0.38374924659729004","0.38374924659729004","0.38374924659729004","0.7582168579101562","0.7582168579101562","0.7582168579101562","0.9327169060707092","0.9327169060707092","0.9327169060707092"
"328","0.9642857313156128","0.9642857313156128","0.9642857313156128","0.9281426072120667","0.9281426072120667","0.9281426072120667","0.9396718144416809","0.9396718144416809","0.9396718144416809","0.7495712041854858","0.7495712041854858","0.7495712041854858","0.9166919589042664","0.9166919589042664","0.9166919589042664","0.7294701933860779","0.7294701933860779","0.7294701933860779","0.26423048973083496","0.26423048973083496","0.26423048973083496","0.4250916838645935","0.4250916838645935","0.4250916838645935","0.7724137902259827","0.7724137902259827","0.7724137902259827","0.8890493512153625","0.8890493512153625","0.8890493512153625"
"329","0.9626304507255554","0.9626304507255554","0.9626304507255554","0.9277635812759399","0.9277635812759399","0.9277635812759399","0.9378896951675415","0.9378896951675415","0.9378896951675415","0.7746904492378235","0.7746904492378235","0.7746904492378235","0.9187029600143433","0.9187029600143433","0.9187029600143433","0.773577868938446","0.773577868938446","0.773577868938446","0.2892885208129883","0.2892885208129883","0.2892885208129883","0.2551327049732208","0.2551327049732208","0.2551327049732208","0.7202609181404114","0.7202609181404114","0.7202609181404114","0.9357810616493225","0.9357810616493225","0.9357810616493225"
"330","0.9610236287117004","0.9610236287117004","0.9610236287117004","0.9276193976402283","0.9276193976402283","0.9276193976402283","0.9429888129234314","0.9429888129234314","0.9429888129234314","0.7710912823677063","0.7710912823677063","0.7710912823677063","0.917348325252533","0.917348325252533","0.917348325252533","0.7858924269676208","0.7858924269676208","0.7858924269676208","0.27220216393470764","0.27220216393470764","0.27220216393470764","0.4430794417858124","0.4430794417858124","0.4430794417858124","0.7706013321876526","0.7706013321876526","0.7706013321876526","0.941619336605072","0.941619336605072","0.941619336605072"
"331","0.9545977115631104","0.9545977115631104","0.9545977115631104","0.9308900237083435","0.9308900237083435","0.9308900237083435","0.9435146450996399","0.9435146450996399","0.9435146450996399","0.7690067291259766","0.7690067291259766","0.7690067291259766","0.9120051264762878","0.9120051264762878","0.9120051264762878","0.7467635273933411","0.7467635273933411","0.7467635273933411","0.25589707493782043","0.25589707493782043","0.25589707493782043","0.3926241099834442","0.3926241099834442","0.3926241099834442","0.7776315808296204","0.7776315808296204","0.7776315808296204","0.9371495842933655","0.9371495842933655","0.9371495842933655"
"332","0.9585602879524231","0.9585602879524231","0.9585602879524231","0.9313685297966003","0.9313685297966003","0.9313685297966003","0.9403544068336487","0.9403544068336487","0.9403544068336487","0.781019926071167","0.781019926071167","0.781019926071167","0.9016705751419067","0.9016705751419067","0.9016705751419067","0.7731320261955261","0.7731320261955261","0.7731320261955261","0.2799365520477295","0.2799365520477295","0.2799365520477295","0.24827586114406586","0.24827586114406586","0.24827586114406586","0.7655038833618164","0.7655038833618164","0.7655038833618164","0.9451757669448853","0.9451757669448853","0.9451757669448853"
"333","0.9617953896522522","0.9617953896522522","0.9617953896522522","0.9287065267562866","0.9287065267562866","0.9287065267562866","0.9456323981285095","0.9456323981285095","0.9456323981285095","0.7495303750038147","0.7495303750038147","0.7495303750038147","0.9186862707138062","0.9186862707138062","0.9186862707138062","0.7722358107566833","0.7722358107566833","0.7722358107566833","0.2738461494445801","0.2738461494445801","0.2738461494445801","0.2805076539516449","0.2805076539516449","0.2805076539516449","0.720588207244873","0.720588207244873","0.720588207244873","0.9229878187179565","0.9229878187179565","0.9229878187179565"
"334","0.9610052108764648","0.9610052108764648","0.9610052108764648","0.9301086068153381","0.9301086068153381","0.9301086068153381","0.9478773474693298","0.9478773474693298","0.9478773474693298","0.7729050517082214","0.7729050517082214","0.7729050517082214","0.8768199682235718","0.8768199682235718","0.8768199682235718","0.7328705191612244","0.7328705191612244","0.7328705191612244","0.2665705978870392","0.2665705978870392","0.2665705978870392","0.4223873019218445","0.4223873019218445","0.4223873019218445","0.7610681653022766","0.7610681653022766","0.7610681653022766","0.9359516501426697","0.9359516501426697","0.9359516501426697"
"335","0.9594428539276123","0.9594428539276123","0.9594428539276123","0.9300490617752075","0.9300490617752075","0.9300490617752075","0.9431696534156799","0.9431696534156799","0.9431696534156799","0.7722920179367065","0.7722920179367065","0.7722920179367065","0.9222102165222168","0.9222102165222168","0.9222102165222168","0.7678041458129883","0.7678041458129883","0.7678041458129883","0.26868829131126404","0.26868829131126404","0.26868829131126404","0.3124698996543884","0.3124698996543884","0.3124698996543884","0.7800917625427246","0.7800917625427246","0.7800917625427246","0.942040205001831","0.942040205001831","0.942040205001831"
"336","0.9635922312736511","0.9635922312736511","0.9635922312736511","0.933664083480835","0.933664083480835","0.933664083480835","0.9489372372627258","0.9489372372627258","0.9489372372627258","0.7698391079902649","0.7698391079902649","0.7698391079902649","0.9176799654960632","0.9176799654960632","0.9176799654960632","0.7838649153709412","0.7838649153709412","0.7838649153709412","0.2617543935775757","0.2617543935775757","0.2617543935775757","0.4071091413497925","0.4071091413497925","0.4071091413497925","0.7704101204872131","0.7704101204872131","0.7704101204872131","0.9407846331596375","0.9407846331596375","0.9407846331596375"
"337","0.9642105102539062","0.9642105102539062","0.9642105102539062","0.9369558095932007","0.9369558095932007","0.9369558095932007","0.9429269433021545","0.9429269433021545","0.9429269433021545","0.7725932002067566","0.7725932002067566","0.7725932002067566","0.9103654026985168","0.9103654026985168","0.9103654026985168","0.7541218400001526","0.7541218400001526","0.7541218400001526","0.2470424473285675","0.2470424473285675","0.2470424473285675","0.3485078513622284","0.3485078513622284","0.3485078513622284","0.7460092306137085","0.7460092306137085","0.7460092306137085","0.9293531179428101","0.9293531179428101","0.9293531179428101"
"338","0.9580838084220886","0.9580838084220886","0.9580838084220886","0.9252785444259644","0.9252785444259644","0.9252785444259644","0.9423553943634033","0.9423553943634033","0.9423553943634033","0.7632327675819397","0.7632327675819397","0.7632327675819397","0.9201650023460388","0.9201650023460388","0.9201650023460388","0.7310367822647095","0.7310367822647095","0.7310367822647095","0.27272728085517883","0.27272728085517883","0.27272728085517883","0.30319398641586304","0.30319398641586304","0.30319398641586304","0.7853441834449768","0.7853441834449768","0.7853441834449768","0.9337648749351501","0.9337648749351501","0.9337648749351501"
"339","0.9638253450393677","0.9638253450393677","0.9638253450393677","0.9319813251495361","0.9319813251495361","0.9319813251495361","0.9453917145729065","0.9453917145729065","0.9453917145729065","0.7789533734321594","0.7789533734321594","0.7789533734321594","0.8578510284423828","0.8578510284423828","0.8578510284423828","0.7629519104957581","0.7629519104957581","0.7629519104957581","0.2593905031681061","0.2593905031681061","0.2593905031681061","0.37890109419822693","0.37890109419822693","0.37890109419822693","0.7407161593437195","0.7407161593437195","0.7407161593437195","0.9382003545761108","0.9382003545761108","0.9382003545761108"
"340","0.9628841876983643","0.9628841876983643","0.9628841876983643","0.9365646243095398","0.9365646243095398","0.9365646243095398","0.9487704634666443","0.9487704634666443","0.9487704634666443","0.7656437754631042","0.7656437754631042","0.7656437754631042","0.9165918231010437","0.9165918231010437","0.9165918231010437","0.7574712634086609","0.7574712634086609","0.7574712634086609","0.28436020016670227","0.28436020016670227","0.28436020016670227","0.4354638159275055","0.4354638159275055","0.4354638159275055","0.7726931571960449","0.7726931571960449","0.7726931571960449","0.9373219609260559","0.9373219609260559","0.9373219609260559"
"341","0.9569471478462219","0.9569471478462219","0.9569471478462219","0.9269141554832458","0.9269141554832458","0.9269141554832458","0.9463318586349487","0.9463318586349487","0.9463318586349487","0.7618905901908875","0.7618905901908875","0.7618905901908875","0.9153116345405579","0.9153116345405579","0.9153116345405579","0.725315511226654","0.725315511226654","0.725315511226654","0.2530999183654785","0.2530999183654785","0.2530999183654785","0.33594539761543274","0.33594539761543274","0.33594539761543274","0.7535849213600159","0.7535849213600159","0.7535849213600159","0.9424880743026733","0.9424880743026733","0.9424880743026733"
"342","0.9600775241851807","0.9600775241851807","0.9600775241851807","0.9313520789146423","0.9313520789146423","0.9313520789146423","0.9480727910995483","0.9480727910995483","0.9480727910995483","0.764162540435791","0.764162540435791","0.764162540435791","0.9139462113380432","0.9139462113380432","0.9139462113380432","0.7384670972824097","0.7384670972824097","0.7384670972824097","0.2567567527294159","0.2567567527294159","0.2567567527294159","0.36883676052093506","0.36883676052093506","0.36883676052093506","0.7423964738845825","0.7423964738845825","0.7423964738845825","0.9392151236534119","0.9392151236534119","0.9392151236534119"
"343","0.9607142806053162","0.9607142806053162","0.9607142806053162","0.9291277527809143","0.9291277527809143","0.9291277527809143","0.942460298538208","0.942460298538208","0.942460298538208","0.7709330320358276","0.7709330320358276","0.7709330320358276","0.8847500085830688","0.8847500085830688","0.8847500085830688","0.7600767612457275","0.7600767612457275","0.7600767612457275","0.24250325560569763","0.24250325560569763","0.24250325560569763","0.28346842527389526","0.28346842527389526","0.28346842527389526","0.7655502557754517","0.7655502557754517","0.7655502557754517","0.9379310607910156","0.9379310607910156","0.9379310607910156"
"344","0.9607476592063904","0.9607476592063904","0.9607476592063904","0.9262809157371521","0.9262809157371521","0.9262809157371521","0.945593535900116","0.945593535900116","0.945593535900116","0.7930845022201538","0.7930845022201538","0.7930845022201538","0.9171442985534668","0.9171442985534668","0.9171442985534668","0.7466418147087097","0.7466418147087097","0.7466418147087097","0.29744815826416016","0.29744815826416016","0.29744815826416016","0.3265778720378876","0.3265778720378876","0.3265778720378876","0.7431906461715698","0.7431906461715698","0.7431906461715698","0.9387871026992798","0.9387871026992798","0.9387871026992798"
"345","0.9652542471885681","0.9652542471885681","0.9652542471885681","0.9323562383651733","0.9323562383651733","0.9323562383651733","0.9576530456542969","0.9576530456542969","0.9576530456542969","0.7817711234092712","0.7817711234092712","0.7817711234092712","0.9249592423439026","0.9249592423439026","0.9249592423439026","0.7528612017631531","0.7528612017631531","0.7528612017631531","0.25123849511146545","0.25123849511146545","0.25123849511146545","0.19843022525310516","0.19843022525310516","0.19843022525310516","0.7453394532203674","0.7453394532203674","0.7453394532203674","0.9381858706474304","0.9381858706474304","0.9381858706474304"
"346","0.965831458568573","0.965831458568573","0.965831458568573","0.9252983927726746","0.9252983927726746","0.9252983927726746","0.9528571367263794","0.9528571367263794","0.9528571367263794","0.7703028917312622","0.7703028917312622","0.7703028917312622","0.9197292327880859","0.9197292327880859","0.9197292327880859","0.7606382966041565","0.7606382966041565","0.7606382966041565","0.2749817669391632","0.2749817669391632","0.2749817669391632","0.30180567502975464","0.30180567502975464","0.30180567502975464","0.7362540364265442","0.7362540364265442","0.7362540364265442","0.9321853518486023","0.9321853518486023","0.9321853518486023"
"347","0.9631808400154114","0.9631808400154114","0.9631808400154114","0.929316520690918","0.929316520690918","0.929316520690918","0.9521375298500061","0.9521375298500061","0.9521375298500061","0.7798354029655457","0.7798354029655457","0.7798354029655457","0.9195649027824402","0.9195649027824402","0.9195649027824402","0.7724665403366089","0.7724665403366089","0.7724665403366089","0.25660640001296997","0.25660640001296997","0.25660640001296997","0.3637789189815521","0.3637789189815521","0.3637789189815521","0.7443245053291321","0.7443245053291321","0.7443245053291321","0.9440353512763977","0.9440353512763977","0.9440353512763977"
"348","0.9611222147941589","0.9611222147941589","0.9611222147941589","0.9314764142036438","0.9314764142036438","0.9314764142036438","0.9482300877571106","0.9482300877571106","0.9482300877571106","0.7674493193626404","0.7674493193626404","0.7674493193626404","0.9162974953651428","0.9162974953651428","0.9162974953651428","0.5767415761947632","0.5767415761947632","0.5767415761947632","0.2669616639614105","0.2669616639614105","0.2669616639614105","0.2285793274641037","0.2285793274641037","0.2285793274641037","0.7659264802932739","0.7659264802932739","0.7659264802932739","0.9234979748725891","0.9234979748725891","0.9234979748725891"
"349","0.9588349461555481","0.9588349461555481","0.9588349461555481","0.9321803450584412","0.9321803450584412","0.9321803450584412","0.9514917135238647","0.9514917135238647","0.9514917135238647","0.7653409242630005","0.7653409242630005","0.7653409242630005","0.9176737070083618","0.9176737070083618","0.9176737070083618","0.7411090135574341","0.7411090135574341","0.7411090135574341","0.2591266930103302","0.2591266930103302","0.2591266930103302","0.2935020625591278","0.2935020625591278","0.2935020625591278","0.7846474647521973","0.7846474647521973","0.7846474647521973","0.9377216696739197","0.9377216696739197","0.9377216696739197"
"350","0.9663811326026917","0.9663811326026917","0.9663811326026917","0.9350674152374268","0.9350674152374268","0.9350674152374268","0.9446679949760437","0.9446679949760437","0.9446679949760437","0.7730186581611633","0.7730186581611633","0.7730186581611633","0.9217656254768372","0.9217656254768372","0.9217656254768372","0.7562358379364014","0.7562358379364014","0.7562358379364014","0.2620882987976074","0.2620882987976074","0.2620882987976074","0.3151160180568695","0.3151160180568695","0.3151160180568695","0.7638002038002014","0.7638002038002014","0.7638002038002014","0.9433654546737671","0.9433654546737671","0.9433654546737671"
"351","0.9649377465248108","0.9649377465248108","0.9649377465248108","0.9354304671287537","0.9354304671287537","0.9354304671287537","0.9502814412117004","0.9502814412117004","0.9502814412117004","0.7669317126274109","0.7669317126274109","0.7669317126274109","0.9196078181266785","0.9196078181266785","0.9196078181266785","0.7708333134651184","0.7708333134651184","0.7708333134651184","0.2761538326740265","0.2761538326740265","0.2761538326740265","0.2542262673377991","0.2542262673377991","0.2542262673377991","0.7705530524253845","0.7705530524253845","0.7705530524253845","0.9351814389228821","0.9351814389228821","0.9351814389228821"
"352","0.9624000191688538","0.9624000191688538","0.9624000191688538","0.9304717779159546","0.9304717779159546","0.9304717779159546","0.9416936635971069","0.9416936635971069","0.9416936635971069","0.762205183506012","0.762205183506012","0.762205183506012","0.9158156514167786","0.9158156514167786","0.9158156514167786","0.7421509623527527","0.7421509623527527","0.7421509623527527","0.2598591446876526","0.2598591446876526","0.2598591446876526","0.2693370282649994","0.2693370282649994","0.2693370282649994","0.7663064002990723","0.7663064002990723","0.7663064002990723","0.9380559921264648","0.9380559921264648","0.9380559921264648"
"353","0.9618452191352844","0.9618452191352844","0.9618452191352844","0.9354648590087891","0.9354648590087891","0.9354648590087891","0.9548417329788208","0.9548417329788208","0.9548417329788208","0.7726168036460876","0.7726168036460876","0.7726168036460876","0.9172742366790771","0.9172742366790771","0.9172742366790771","0.7579102516174316","0.7579102516174316","0.7579102516174316","0.2790880501270294","0.2790880501270294","0.2790880501270294","0.30926331877708435","0.30926331877708435","0.30926331877708435","0.7360464930534363","0.7360464930534363","0.7360464930534363","0.9332191944122314","0.9332191944122314","0.9332191944122314"
"354","0.963618278503418","0.963618278503418","0.963618278503418","0.9364018440246582","0.9364018440246582","0.9364018440246582","0.952006995677948","0.952006995677948","0.952006995677948","0.7719939351081848","0.7719939351081848","0.7719939351081848","0.9203957915306091","0.9203957915306091","0.9203957915306091","0.7605686783790588","0.7605686783790588","0.7605686783790588","0.28063538670539856","0.28063538670539856","0.28063538670539856","0.2442350536584854","0.2442350536584854","0.2442350536584854","0.7273389101028442","0.7273389101028442","0.7273389101028442","0.9235786199569702","0.9235786199569702","0.9235786199569702"
"355","0.9580448269844055","0.9580448269844055","0.9580448269844055","0.9336143136024475","0.9336143136024475","0.9336143136024475","0.9463220834732056","0.9463220834732056","0.9463220834732056","0.7641486525535583","0.7641486525535583","0.7641486525535583","0.918142557144165","0.918142557144165","0.918142557144165","0.761162281036377","0.761162281036377","0.761162281036377","0.2711409330368042","0.2711409330368042","0.2711409330368042","0.3360242247581482","0.3360242247581482","0.3360242247581482","0.7445335388183594","0.7445335388183594","0.7445335388183594","0.9375188946723938","0.9375188946723938","0.9375188946723938"
"356","0.9622799754142761","0.9622799754142761","0.9622799754142761","0.933979868888855","0.933979868888855","0.933979868888855","0.9545454382896423","0.9545454382896423","0.9545454382896423","0.7486303448677063","0.7486303448677063","0.7486303448677063","0.9160493612289429","0.9160493612289429","0.9160493612289429","0.753513514995575","0.753513514995575","0.753513514995575","0.29477912187576294","0.29477912187576294","0.29477912187576294","0.31463247537612915","0.31463247537612915","0.31463247537612915","0.7501701712608337","0.7501701712608337","0.7501701712608337","0.9340581893920898","0.9340581893920898","0.9340581893920898"
