"Step","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/importance_weight/mean","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/importance_weight/mean__MIN","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/importance_weight/mean__MAX","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/importance_weight/mean","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/importance_weight/mean__MIN","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/importance_weight/mean__MAX","20260203_144832_traj_reward_fresh_configA - offpolicy/importance_weight/mean","20260203_144832_traj_reward_fresh_configA - offpolicy/importance_weight/mean__MIN","20260203_144832_traj_reward_fresh_configA - offpolicy/importance_weight/mean__MAX","20260203_141744_traj_reward_fresh - offpolicy/importance_weight/mean","20260203_141744_traj_reward_fresh - offpolicy/importance_weight/mean__MIN","20260203_141744_traj_reward_fresh - offpolicy/importance_weight/mean__MAX","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/importance_weight/mean","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/importance_weight/mean__MIN","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/importance_weight/mean__MAX","20260201_191332_traj_reward_fresh - offpolicy/importance_weight/mean","20260201_191332_traj_reward_fresh - offpolicy/importance_weight/mean__MIN","20260201_191332_traj_reward_fresh - offpolicy/importance_weight/mean__MAX","20260131_160147_step_reward_fresh_configA - offpolicy/importance_weight/mean","20260131_160147_step_reward_fresh_configA - offpolicy/importance_weight/mean__MIN","20260131_160147_step_reward_fresh_configA - offpolicy/importance_weight/mean__MAX","20260131_160100_step_reward_fresh - offpolicy/importance_weight/mean","20260131_160100_step_reward_fresh - offpolicy/importance_weight/mean__MIN","20260131_160100_step_reward_fresh - offpolicy/importance_weight/mean__MAX","20260131_155522_traj_reward_fresh - offpolicy/importance_weight/mean","20260131_155522_traj_reward_fresh - offpolicy/importance_weight/mean__MIN","20260131_155522_traj_reward_fresh - offpolicy/importance_weight/mean__MAX","20260131_155911_traj_reward_fresh_configA - offpolicy/importance_weight/mean","20260131_155911_traj_reward_fresh_configA - offpolicy/importance_weight/mean__MIN","20260131_155911_traj_reward_fresh_configA - offpolicy/importance_weight/mean__MAX"
"316","27.58669090270996","27.58669090270996","27.58669090270996","1.3579773902893066","1.3579773902893066","1.3579773902893066","1.1424092054367065","1.1424092054367065","1.1424092054367065","5.031329154968262","5.031329154968262","5.031329154968262","2.0328903198242188","2.0328903198242188","2.0328903198242188","2.4871644973754883","2.4871644973754883","2.4871644973754883","2541380115237961700","2541380115237961700","2541380115237961700","839359418859520","839359418859520","839359418859520","445438304","445438304","445438304","215673","215673","215673"
"317","1.1429071426391602","1.1429071426391602","1.1429071426391602","1.144511342048645","1.144511342048645","1.144511342048645","1.218706727027893","1.218706727027893","1.218706727027893","3.7256920337677","3.7256920337677","3.7256920337677","1.5197352170944214","1.5197352170944214","1.5197352170944214","4.918965816497803","4.918965816497803","4.918965816497803","561894662776815600","561894662776815600","561894662776815600","121093113249792","121093113249792","121093113249792","3.958725690841675","3.958725690841675","3.958725690841675","13.940451622009277","13.940451622009277","13.940451622009277"
"318","1.7412109375","1.7412109375","1.7412109375","1.125172734260559","1.125172734260559","1.125172734260559","1.180577278137207","1.180577278137207","1.180577278137207","3.661370038986206","3.661370038986206","3.661370038986206","1717205.875","1717205.875","1717205.875","3.0789926052093506","3.0789926052093506","3.0789926052093506","3108155544490213400","3108155544490213400","3108155544490213400","186587925184512","186587925184512","186587925184512","5.979540824890137","5.979540824890137","5.979540824890137","6.917289733886719","6.917289733886719","6.917289733886719"
"319","1.39035165309906","1.39035165309906","1.39035165309906","1.1746426820755005","1.1746426820755005","1.1746426820755005","1.1647295951843262","1.1647295951843262","1.1647295951843262","4.004511833190918","4.004511833190918","4.004511833190918","1.2439544200897217","1.2439544200897217","1.2439544200897217","2.2835609912872314","2.2835609912872314","2.2835609912872314","1895677618175344600","1895677618175344600","1895677618175344600","84020792655872","84020792655872","84020792655872","2.6814491748809814","2.6814491748809814","2.6814491748809814","1.2676817178726196","1.2676817178726196","1.2676817178726196"
"320","1.1090304851531982","1.1090304851531982","1.1090304851531982","1.1365410089492798","1.1365410089492798","1.1365410089492798","1.1965718269348145","1.1965718269348145","1.1965718269348145","41.864234924316406","41.864234924316406","41.864234924316406","1.2123607397079468","1.2123607397079468","1.2123607397079468","5.556807518005371","5.556807518005371","5.556807518005371","8308366156800983000","8308366156800983000","8308366156800983000","325582780891136","325582780891136","325582780891136","5.804512023925781","5.804512023925781","5.804512023925781","1.2667770385742188","1.2667770385742188","1.2667770385742188"
"321","1.3777137994766235","1.3777137994766235","1.3777137994766235","1.1105132102966309","1.1105132102966309","1.1105132102966309","1.1568171977996826","1.1568171977996826","1.1568171977996826","5.863429546356201","5.863429546356201","5.863429546356201","1070596.5","1070596.5","1070596.5","2.241149425506592","2.241149425506592","2.241149425506592","1897616194614067200","1897616194614067200","1897616194614067200","378680790482944","378680790482944","378680790482944","2.6561899185180664","2.6561899185180664","2.6561899185180664","5.341928005218506","5.341928005218506","5.341928005218506"
"322","1.1016643047332764","1.1016643047332764","1.1016643047332764","1.1695475578308105","1.1695475578308105","1.1695475578308105","1.1295390129089355","1.1295390129089355","1.1295390129089355","4.076064109802246","4.076064109802246","4.076064109802246","5597436","5597436","5597436","3.760456085205078","3.760456085205078","3.760456085205078","684526871114678300","684526871114678300","684526871114678300","257231060729856","257231060729856","257231060729856","3.198690414428711","3.198690414428711","3.198690414428711","1.2648581266403198","1.2648581266403198","1.2648581266403198"
"323","1.099160075187683","1.099160075187683","1.099160075187683","1.1076409816741943","1.1076409816741943","1.1076409816741943","1.399573802947998","1.399573802947998","1.399573802947998","5.349035263061523","5.349035263061523","5.349035263061523","1198892.375","1198892.375","1198892.375","2.9883432388305664","2.9883432388305664","2.9883432388305664","4496506128103899000","4496506128103899000","4496506128103899000","308758454468608","308758454468608","308758454468608","1.8823388814926147","1.8823388814926147","1.8823388814926147","2.0611472129821777","2.0611472129821777","2.0611472129821777"
"324","1.0956255197525024","1.0956255197525024","1.0956255197525024","1.169876217842102","1.169876217842102","1.169876217842102","1.1175743341445923","1.1175743341445923","1.1175743341445923","4.159924507141113","4.159924507141113","4.159924507141113","1.3059961795806885","1.3059961795806885","1.3059961795806885","3.317469596862793","3.317469596862793","3.317469596862793","244582478948335600","244582478948335600","244582478948335600","130607640215552","130607640215552","130607640215552","4.119767665863037","4.119767665863037","4.119767665863037","83.1010513305664","83.1010513305664","83.1010513305664"
"325","1.1640164852142334","1.1640164852142334","1.1640164852142334","1.1762566566467285","1.1762566566467285","1.1762566566467285","1.1318179368972778","1.1318179368972778","1.1318179368972778","31.196969985961914","31.196969985961914","31.196969985961914","1.8247586488723755","1.8247586488723755","1.8247586488723755","99.72701263427734","99.72701263427734","99.72701263427734","7293288225945158000","7293288225945158000","7293288225945158000","802160237346816","802160237346816","802160237346816","2.7820565700531006","2.7820565700531006","2.7820565700531006","1.262221097946167","1.262221097946167","1.262221097946167"
"326","1.1423249244689941","1.1423249244689941","1.1423249244689941","1.1276319026947021","1.1276319026947021","1.1276319026947021","1.1241379976272583","1.1241379976272583","1.1241379976272583","4.043299674987793","4.043299674987793","4.043299674987793","1.3388170003890991","1.3388170003890991","1.3388170003890991","2.374213457107544","2.374213457107544","2.374213457107544","3359247716390535000","3359247716390535000","3359247716390535000","385586326142976","385586326142976","385586326142976","2.891263008117676","2.891263008117676","2.891263008117676","86.299072265625","86.299072265625","86.299072265625"
"327","1.0667839050292969","1.0667839050292969","1.0667839050292969","1.1411811113357544","1.1411811113357544","1.1411811113357544","1.1467231512069702","1.1467231512069702","1.1467231512069702","3.1718316078186035","3.1718316078186035","3.1718316078186035","2.1133599281311035","2.1133599281311035","2.1133599281311035","3.9219441413879395","3.9219441413879395","3.9219441413879395","1083167318709633000","1083167318709633000","1083167318709633000","219040849068032","219040849068032","219040849068032","3.5880086421966553","3.5880086421966553","3.5880086421966553","1.1833668947219849","1.1833668947219849","1.1833668947219849"
"328","1.090772271156311","1.090772271156311","1.090772271156311","1.1452879905700684","1.1452879905700684","1.1452879905700684","1.1159228086471558","1.1159228086471558","1.1159228086471558","32.59013366699219","32.59013366699219","32.59013366699219","1.2255152463912964","1.2255152463912964","1.2255152463912964","9.567168235778809","9.567168235778809","9.567168235778809","263252581524963330","263252581524963330","263252581524963330","690478471184384","690478471184384","690478471184384","2.02343487739563","2.02343487739563","2.02343487739563","3.375638008117676","3.375638008117676","3.375638008117676"
"329","1.1160424947738647","1.1160424947738647","1.1160424947738647","1.1526095867156982","1.1526095867156982","1.1526095867156982","1.1479994058609009","1.1479994058609009","1.1479994058609009","3.688166618347168","3.688166618347168","3.688166618347168","1.2032006978988647","1.2032006978988647","1.2032006978988647","3.6955935955047607","3.6955935955047607","3.6955935955047607","613624520200159200","613624520200159200","613624520200159200","230461452320768","230461452320768","230461452320768","2.9584028720855713","2.9584028720855713","2.9584028720855713","1.1547536849975586","1.1547536849975586","1.1547536849975586"
"330","1.1398038864135742","1.1398038864135742","1.1398038864135742","1.2781705856323242","1.2781705856323242","1.2781705856323242","1.1586488485336304","1.1586488485336304","1.1586488485336304","3.1242663860321045","3.1242663860321045","3.1242663860321045","5.980525493621826","5.980525493621826","5.980525493621826","5.515451908111572","5.515451908111572","5.515451908111572","754181276331671600","754181276331671600","754181276331671600","616360287666176","616360287666176","616360287666176","156.99790954589844","156.99790954589844","156.99790954589844","33139.96875","33139.96875","33139.96875"
"331","1.1923854351043701","1.1923854351043701","1.1923854351043701","1.4189138412475586","1.4189138412475586","1.4189138412475586","1.126861572265625","1.126861572265625","1.126861572265625","3.9417970180511475","3.9417970180511475","3.9417970180511475","1.609336018562317","1.609336018562317","1.609336018562317","7.162351608276367","7.162351608276367","7.162351608276367","4329719010263302000","4329719010263302000","4329719010263302000","450837818114048","450837818114048","450837818114048","2.9476003646850586","2.9476003646850586","2.9476003646850586","2445966835712","2445966835712","2445966835712"
"332","1.1102607250213623","1.1102607250213623","1.1102607250213623","1.1581279039382935","1.1581279039382935","1.1581279039382935","1.3445109128952026","1.3445109128952026","1.3445109128952026","42.39545440673828","42.39545440673828","42.39545440673828","2.846461057662964","2.846461057662964","2.846461057662964","3.6249301433563232","3.6249301433563232","3.6249301433563232","659458555757199400","659458555757199400","659458555757199400","50873178783744","50873178783744","50873178783744","1.7297273874282837","1.7297273874282837","1.7297273874282837","28381.0625","28381.0625","28381.0625"
"333","1.0884023904800415","1.0884023904800415","1.0884023904800415","1.2757500410079956","1.2757500410079956","1.2757500410079956","1.131397008895874","1.131397008895874","1.131397008895874","33.95188903808594","33.95188903808594","33.95188903808594","234551.421875","234551.421875","234551.421875","131593544","131593544","131593544","1623727160940298200","1623727160940298200","1623727160940298200","41814287450112","41814287450112","41814287450112","3.967327117919922","3.967327117919922","3.967327117919922","1.4515140056610107","1.4515140056610107","1.4515140056610107"
"334","1.4167999029159546","1.4167999029159546","1.4167999029159546","1.2719082832336426","1.2719082832336426","1.2719082832336426","1.562709093093872","1.562709093093872","1.562709093093872","3.3254525661468506","3.3254525661468506","3.3254525661468506","3.358337163925171","3.358337163925171","3.358337163925171","5.38625955581665","5.38625955581665","5.38625955581665","7990549572013261000","7990549572013261000","7990549572013261000","472801844658176","472801844658176","472801844658176","2.215912342071533","2.215912342071533","2.215912342071533","1.2303763628005981","1.2303763628005981","1.2303763628005981"
"335","27.223215103149414","27.223215103149414","27.223215103149414","1.1390293836593628","1.1390293836593628","1.1390293836593628","2.69075608253479","2.69075608253479","2.69075608253479","44.677635192871094","44.677635192871094","44.677635192871094","1.2644315958023071","1.2644315958023071","1.2644315958023071","2.1846883296966553","2.1846883296966553","2.1846883296966553","1114259102361452500","1114259102361452500","1114259102361452500","314752886636544","314752886636544","314752886636544","1.8357338905334473","1.8357338905334473","1.8357338905334473","1.1938101053237915","1.1938101053237915","1.1938101053237915"
"336","1.0795068740844727","1.0795068740844727","1.0795068740844727","1.1669886112213135","1.1669886112213135","1.1669886112213135","1.2043696641921997","1.2043696641921997","1.2043696641921997","42.31437301635742","42.31437301635742","42.31437301635742","1.2066326141357422","1.2066326141357422","1.2066326141357422","2.780952215194702","2.780952215194702","2.780952215194702","1750179931666514000","1750179931666514000","1750179931666514000","517833033252864","517833033252864","517833033252864","3.4587819576263428","3.4587819576263428","3.4587819576263428","1.2289575338363647","1.2289575338363647","1.2289575338363647"
"337","1.1149024963378906","1.1149024963378906","1.1149024963378906","1.1806819438934326","1.1806819438934326","1.1806819438934326","1.243678331375122","1.243678331375122","1.243678331375122","3.738445997238159","3.738445997238159","3.738445997238159","1.6004308462142944","1.6004308462142944","1.6004308462142944","3.8167717456817627","3.8167717456817627","3.8167717456817627","3867573107510214700","3867573107510214700","3867573107510214700","243319560994816","243319560994816","243319560994816","5.184171676635742","5.184171676635742","5.184171676635742","1.3066017627716064","1.3066017627716064","1.3066017627716064"
"338","1.1786214113235474","1.1786214113235474","1.1786214113235474","1.1223323345184326","1.1223323345184326","1.1223323345184326","1.1839921474456787","1.1839921474456787","1.1839921474456787","43.57159423828125","43.57159423828125","43.57159423828125","1.5458850860595703","1.5458850860595703","1.5458850860595703","6.431693077087402","6.431693077087402","6.431693077087402","884655235958571000","884655235958571000","884655235958571000","296880621748224","296880621748224","296880621748224","2.9462599754333496","2.9462599754333496","2.9462599754333496","1.4488003253936768","1.4488003253936768","1.4488003253936768"
"339","1.0706089735031128","1.0706089735031128","1.0706089735031128","1.159104585647583","1.159104585647583","1.159104585647583","1.2461495399475098","1.2461495399475098","1.2461495399475098","14.97403335571289","14.97403335571289","14.97403335571289","10.932781219482422","10.932781219482422","10.932781219482422","5.7590556144714355","5.7590556144714355","5.7590556144714355","5615945304621711000","5615945304621711000","5615945304621711000","459125427273728","459125427273728","459125427273728","4.033692836761475","4.033692836761475","4.033692836761475","1.169856071472168","1.169856071472168","1.169856071472168"
"340","1.23381769657135","1.23381769657135","1.23381769657135","1.1385241746902466","1.1385241746902466","1.1385241746902466","1.1393804550170898","1.1393804550170898","1.1393804550170898","3.5620100498199463","3.5620100498199463","3.5620100498199463","64.20388793945312","64.20388793945312","64.20388793945312","3.7010655403137207","3.7010655403137207","3.7010655403137207","1486421385814212600","1486421385814212600","1486421385814212600","1194173646503936","1194173646503936","1194173646503936","1.8225103616714478","1.8225103616714478","1.8225103616714478","1.164864420890808","1.164864420890808","1.164864420890808"
"341","1.0722129344940186","1.0722129344940186","1.0722129344940186","1.1212007999420166","1.1212007999420166","1.1212007999420166","1.1119548082351685","1.1119548082351685","1.1119548082351685","3.132321357727051","3.132321357727051","3.132321357727051","1.2671904563903809","1.2671904563903809","1.2671904563903809","7.752947807312012","7.752947807312012","7.752947807312012","10104663591866073000","10104663591866073000","10104663591866073000","589389839204352","589389839204352","589389839204352","3.05060076713562","3.05060076713562","3.05060076713562","1.1300514936447144","1.1300514936447144","1.1300514936447144"
"342","1.0945395231246948","1.0945395231246948","1.0945395231246948","1.1534591913223267","1.1534591913223267","1.1534591913223267","1.0888338088989258","1.0888338088989258","1.0888338088989258","46.61112594604492","46.61112594604492","46.61112594604492","541.47509765625","541.47509765625","541.47509765625","3.337198495864868","3.337198495864868","3.337198495864868","830692029901045800","830692029901045800","830692029901045800","423117528760320","423117528760320","423117528760320","5.533217430114746","5.533217430114746","5.533217430114746","2627374.25","2627374.25","2627374.25"
"343","1.956051230430603","1.956051230430603","1.956051230430603","1.1913487911224365","1.1913487911224365","1.1913487911224365","1.152603268623352","1.152603268623352","1.152603268623352","45.08701705932617","45.08701705932617","45.08701705932617","4.030664920806885","4.030664920806885","4.030664920806885","2.405485153198242","2.405485153198242","2.405485153198242","1600934834652315600","1600934834652315600","1600934834652315600","373653262827520","373653262827520","373653262827520","4.287007808685303","4.287007808685303","4.287007808685303","1.2391047477722168","1.2391047477722168","1.2391047477722168"
"344","1.5074187517166138","1.5074187517166138","1.5074187517166138","1.1479490995407104","1.1479490995407104","1.1479490995407104","1.1157461404800415","1.1157461404800415","1.1157461404800415","41.326873779296875","41.326873779296875","41.326873779296875","1.2661864757537842","1.2661864757537842","1.2661864757537842","4.812775611877441","4.812775611877441","4.812775611877441","365343696452845600","365343696452845600","365343696452845600","419628169822208","419628169822208","419628169822208","2.882767677307129","2.882767677307129","2.882767677307129","1.2979849576950073","1.2979849576950073","1.2979849576950073"
"345","1.1117966175079346","1.1117966175079346","1.1117966175079346","1.114497184753418","1.114497184753418","1.114497184753418","1.0814876556396484","1.0814876556396484","1.0814876556396484","75.6900863647461","75.6900863647461","75.6900863647461","1406981120","1406981120","1406981120","3.7696681022644043","3.7696681022644043","3.7696681022644043","4385032691477643300","4385032691477643300","4385032691477643300","203220135706624","203220135706624","203220135706624","678154.1875","678154.1875","678154.1875","5.363795280456543","5.363795280456543","5.363795280456543"
"346","1.0830925703048706","1.0830925703048706","1.0830925703048706","1.1171423196792603","1.1171423196792603","1.1171423196792603","1.1017787456512451","1.1017787456512451","1.1017787456512451","3.469158172607422","3.469158172607422","3.469158172607422","1.6574572324752808","1.6574572324752808","1.6574572324752808","4.389772891998291","4.389772891998291","4.389772891998291","3758147511290691600","3758147511290691600","3758147511290691600","267600051306496","267600051306496","267600051306496","4.892452239990234","4.892452239990234","4.892452239990234","1.3552814722061157","1.3552814722061157","1.3552814722061157"
"347","1.100931167602539","1.100931167602539","1.100931167602539","1.1085106134414673","1.1085106134414673","1.1085106134414673","1.1129980087280273","1.1129980087280273","1.1129980087280273","2.9811997413635254","2.9811997413635254","2.9811997413635254","734.3377685546875","734.3377685546875","734.3377685546875","4572190","4572190","4572190","2036634321661460500","2036634321661460500","2036634321661460500","594399046139904","594399046139904","594399046139904","2.818974494934082","2.818974494934082","2.818974494934082","1.199650526046753","1.199650526046753","1.199650526046753"
"348","1.2109136581420898","1.2109136581420898","1.2109136581420898","1.117496371269226","1.117496371269226","1.117496371269226","1.115736484527588","1.115736484527588","1.115736484527588","10.17415714263916","10.17415714263916","10.17415714263916","1.2747834920883179","1.2747834920883179","1.2747834920883179","289180736","289180736","289180736","599932576777371600","599932576777371600","599932576777371600","264891453669376","264891453669376","264891453669376","3.6993470191955566","3.6993470191955566","3.6993470191955566","1.6123212575912476","1.6123212575912476","1.6123212575912476"
"349","1.2726300954818726","1.2726300954818726","1.2726300954818726","1.1589585542678833","1.1589585542678833","1.1589585542678833","2.980126142501831","2.980126142501831","2.980126142501831","43.20607376098633","43.20607376098633","43.20607376098633","620.7188720703125","620.7188720703125","620.7188720703125","2.249389171600342","2.249389171600342","2.249389171600342","8862890552618648000","8862890552618648000","8862890552618648000","201551121481728","201551121481728","201551121481728","2.524224042892456","2.524224042892456","2.524224042892456","3.2622687816619873","3.2622687816619873","3.2622687816619873"
"350","1.204766035079956","1.204766035079956","1.204766035079956","1.1395230293273926","1.1395230293273926","1.1395230293273926","1.1386168003082275","1.1386168003082275","1.1386168003082275","44.48484420776367","44.48484420776367","44.48484420776367","1.3637562990188599","1.3637562990188599","1.3637562990188599","3.930631160736084","3.930631160736084","3.930631160736084","9498513826589442000","9498513826589442000","9498513826589442000","414661342134272","414661342134272","414661342134272","2.360793113708496","2.360793113708496","2.360793113708496","4969107456","4969107456","4969107456"
"351","1.1696637868881226","1.1696637868881226","1.1696637868881226","1.1424574851989746","1.1424574851989746","1.1424574851989746","1.1562618017196655","1.1562618017196655","1.1562618017196655","4.851324558258057","4.851324558258057","4.851324558258057","1.2368383407592773","1.2368383407592773","1.2368383407592773","4.761727333068848","4.761727333068848","4.761727333068848","572149567210913800","572149567210913800","572149567210913800","195148650643456","195148650643456","195148650643456","2.6587913036346436","2.6587913036346436","2.6587913036346436","1.256376028060913","1.256376028060913","1.256376028060913"
"352","26.470762252807617","26.470762252807617","26.470762252807617","1.1579829454421997","1.1579829454421997","1.1579829454421997","1.142080307006836","1.142080307006836","1.142080307006836","30.700193405151367","30.700193405151367","30.700193405151367","546.8198852539062","546.8198852539062","546.8198852539062","265304588288","265304588288","265304588288","1578702984416592000","1578702984416592000","1578702984416592000","478589111762944","478589111762944","478589111762944","2.83767032623291","2.83767032623291","2.83767032623291","1.2014133930206299","1.2014133930206299","1.2014133930206299"
"353","1.1590291261672974","1.1590291261672974","1.1590291261672974","1.1339890956878662","1.1339890956878662","1.1339890956878662","1.2155773639678955","1.2155773639678955","1.2155773639678955","3.9267711639404297","3.9267711639404297","3.9267711639404297","9.110185623168945","9.110185623168945","9.110185623168945","2.253399133682251","2.253399133682251","2.253399133682251","3758496331354603500","3758496331354603500","3758496331354603500","275860481376256","275860481376256","275860481376256","2.0867724418640137","2.0867724418640137","2.0867724418640137","3.0211970806121826","3.0211970806121826","3.0211970806121826"
"354","1.0479497909545898","1.0479497909545898","1.0479497909545898","1.1311769485473633","1.1311769485473633","1.1311769485473633","1.1613534688949585","1.1613534688949585","1.1613534688949585","3.030787467956543","3.030787467956543","3.030787467956543","1.2993488311767578","1.2993488311767578","1.2993488311767578","4.1019392013549805","4.1019392013549805","4.1019392013549805","352461612063391740","352461612063391740","352461612063391740","114375012646912","114375012646912","114375012646912","4.625095367431641","4.625095367431641","4.625095367431641","1.8120646476745605","1.8120646476745605","1.8120646476745605"
"355","1.0818359851837158","1.0818359851837158","1.0818359851837158","1.1062817573547363","1.1062817573547363","1.1062817573547363","1.2037042379379272","1.2037042379379272","1.2037042379379272","1464.03125","1464.03125","1464.03125","1.5023163557052612","1.5023163557052612","1.5023163557052612","7.601874828338623","7.601874828338623","7.601874828338623","758942230399418400","758942230399418400","758942230399418400","675941147738112","675941147738112","675941147738112","2.2516205310821533","2.2516205310821533","2.2516205310821533","1.162200927734375","1.162200927734375","1.162200927734375"
"356","28.421628952026367","28.421628952026367","28.421628952026367","1.1224762201309204","1.1224762201309204","1.1224762201309204","1.0964007377624512","1.0964007377624512","1.0964007377624512","3.984057664871216","3.984057664871216","3.984057664871216","218653.96875","218653.96875","218653.96875","3.229344129562378","3.229344129562378","3.229344129562378","1604898711509401600","1604898711509401600","1604898711509401600","417896526249984","417896526249984","417896526249984","3.095069646835327","3.095069646835327","3.095069646835327","1.2203211784362793","1.2203211784362793","1.2203211784362793"
"357","1.051465630531311","1.051465630531311","1.051465630531311","1.1044944524765015","1.1044944524765015","1.1044944524765015","1.116493582725525","1.116493582725525","1.116493582725525","44.36166000366211","44.36166000366211","44.36166000366211","8.089001655578613","8.089001655578613","8.089001655578613","5.739234447479248","5.739234447479248","5.739234447479248","1051305121004126200","1051305121004126200","1051305121004126200","414026089627648","414026089627648","414026089627648","2.9659829139709473","2.9659829139709473","2.9659829139709473","4.3241801261901855","4.3241801261901855","4.3241801261901855"
"358","1.0376036167144775","1.0376036167144775","1.0376036167144775","1.1713285446166992","1.1713285446166992","1.1713285446166992","1.1475168466567993","1.1475168466567993","1.1475168466567993","40.4912223815918","40.4912223815918","40.4912223815918","1.3549352884292603","1.3549352884292603","1.3549352884292603","3.1957249641418457","3.1957249641418457","3.1957249641418457","789835620921901000","789835620921901000","789835620921901000","318687076679680","318687076679680","318687076679680","2.7470176219940186","2.7470176219940186","2.7470176219940186","20.951765060424805","20.951765060424805","20.951765060424805"
"359","1.1225910186767578","1.1225910186767578","1.1225910186767578","1.0997239351272583","1.0997239351272583","1.0997239351272583","1.156265139579773","1.156265139579773","1.156265139579773","4.941825866699219","4.941825866699219","4.941825866699219","16.066564559936523","16.066564559936523","16.066564559936523","5.092470169067383","5.092470169067383","5.092470169067383","941916908179947500","941916908179947500","941916908179947500","368003669557248","368003669557248","368003669557248","2.22445011138916","2.22445011138916","2.22445011138916","1.5931897163391113","1.5931897163391113","1.5931897163391113"
"360","1.0640145540237427","1.0640145540237427","1.0640145540237427","1.1012487411499023","1.1012487411499023","1.1012487411499023","1.1670176982879639","1.1670176982879639","1.1670176982879639","4.247292518615723","4.247292518615723","4.247292518615723","1.242955207824707","1.242955207824707","1.242955207824707","2.4759974479675293","2.4759974479675293","2.4759974479675293","343888616822407200","343888616822407200","343888616822407200","675702307291136","675702307291136","675702307291136","2.7086074352264404","2.7086074352264404","2.7086074352264404","1.166564702987671","1.166564702987671","1.166564702987671"
"361","1.106141448020935","1.106141448020935","1.106141448020935","1.1307579278945923","1.1307579278945923","1.1307579278945923","1.142143964767456","1.142143964767456","1.142143964767456","3.374530792236328","3.374530792236328","3.374530792236328","1.5505157709121704","1.5505157709121704","1.5505157709121704","4.6247758865356445","4.6247758865356445","4.6247758865356445","466580508025815040","466580508025815040","466580508025815040","520734417879040","520734417879040","520734417879040","2.2942702770233154","2.2942702770233154","2.2942702770233154","1.4914566278457642","1.4914566278457642","1.4914566278457642"
"362","1.5774677991867065","1.5774677991867065","1.5774677991867065","1.1088271141052246","1.1088271141052246","1.1088271141052246","1.105337381362915","1.105337381362915","1.105337381362915","45.89993667602539","45.89993667602539","45.89993667602539","1.3930609226226807","1.3930609226226807","1.3930609226226807","8042802","8042802","8042802","197569698206842880","197569698206842880","197569698206842880","402784281165824","402784281165824","402784281165824","2.331003189086914","2.331003189086914","2.331003189086914","1.6476805210113525","1.6476805210113525","1.6476805210113525"
"363","1.1667664051055908","1.1667664051055908","1.1667664051055908","1.1063200235366821","1.1063200235366821","1.1063200235366821","1.20882248878479","1.20882248878479","1.20882248878479","4.784296035766602","4.784296035766602","4.784296035766602","1.1879584789276123","1.1879584789276123","1.1879584789276123","3.2375268936157227","3.2375268936157227","3.2375268936157227","8021417811207258000","8021417811207258000","8021417811207258000","672693481373696","672693481373696","672693481373696","3.6838200092315674","3.6838200092315674","3.6838200092315674","1.175837516784668","1.175837516784668","1.175837516784668"
"364","1.1574394702911377","1.1574394702911377","1.1574394702911377","1.3395699262619019","1.3395699262619019","1.3395699262619019","1.0965074300765991","1.0965074300765991","1.0965074300765991","3.7977147102355957","3.7977147102355957","3.7977147102355957","1.4478542804718018","1.4478542804718018","1.4478542804718018","6.132441520690918","6.132441520690918","6.132441520690918","573291341316882400","573291341316882400","573291341316882400","1150450879430656","1150450879430656","1150450879430656","2.07783579826355","2.07783579826355","2.07783579826355","1.131218433380127","1.131218433380127","1.131218433380127"
"365","1.0942538976669312","1.0942538976669312","1.0942538976669312","1.1787835359573364","1.1787835359573364","1.1787835359573364","1.187708854675293","1.187708854675293","1.187708854675293","4.546116828918457","4.546116828918457","4.546116828918457","2.6608004570007324","2.6608004570007324","2.6608004570007324","6.6674628257751465","6.6674628257751465","6.6674628257751465","873013194526818300","873013194526818300","873013194526818300","796163590586368","796163590586368","796163590586368","3.0234553813934326","3.0234553813934326","3.0234553813934326","1.3627856969833374","1.3627856969833374","1.3627856969833374"
"366","1.0808088779449463","1.0808088779449463","1.0808088779449463","1.113138198852539","1.113138198852539","1.113138198852539","1.0860793590545654","1.0860793590545654","1.0860793590545654","77.2114028930664","77.2114028930664","77.2114028930664","1.3333545923233032","1.3333545923233032","1.3333545923233032","4.418732166290283","4.418732166290283","4.418732166290283","12952868199270973000","12952868199270973000","12952868199270973000","674193230266368","674193230266368","674193230266368","2.080563545227051","2.080563545227051","2.080563545227051","1.3183717727661133","1.3183717727661133","1.3183717727661133"
"367","1.1133681535720825","1.1133681535720825","1.1133681535720825","1.2651934623718262","1.2651934623718262","1.2651934623718262","1.1525400876998901","1.1525400876998901","1.1525400876998901","43.35371780395508","43.35371780395508","43.35371780395508","2.375556707382202","2.375556707382202","2.375556707382202","7.0749688148498535","7.0749688148498535","7.0749688148498535","1766494760077361200","1766494760077361200","1766494760077361200","2291948094226432","2291948094226432","2291948094226432","2.4979844093322754","2.4979844093322754","2.4979844093322754","253.19418334960938","253.19418334960938","253.19418334960938"
