"Step","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/importance_weight/median","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/importance_weight/median__MIN","20260203_145728_traj_reward_fresh_configA_age1500 - offpolicy/importance_weight/median__MAX","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/importance_weight/median","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/importance_weight/median__MIN","20260203_145221_traj_reward_fresh_configA_age1000 - offpolicy/importance_weight/median__MAX","20260203_144832_traj_reward_fresh_configA - offpolicy/importance_weight/median","20260203_144832_traj_reward_fresh_configA - offpolicy/importance_weight/median__MIN","20260203_144832_traj_reward_fresh_configA - offpolicy/importance_weight/median__MAX","20260203_141744_traj_reward_fresh - offpolicy/importance_weight/median","20260203_141744_traj_reward_fresh - offpolicy/importance_weight/median__MIN","20260203_141744_traj_reward_fresh - offpolicy/importance_weight/median__MAX","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/importance_weight/median","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/importance_weight/median__MIN","20260201_191930_traj_reward_fresh_configA_IS - offpolicy/importance_weight/median__MAX","20260201_191332_traj_reward_fresh - offpolicy/importance_weight/median","20260201_191332_traj_reward_fresh - offpolicy/importance_weight/median__MIN","20260201_191332_traj_reward_fresh - offpolicy/importance_weight/median__MAX","20260131_160147_step_reward_fresh_configA - offpolicy/importance_weight/median","20260131_160147_step_reward_fresh_configA - offpolicy/importance_weight/median__MIN","20260131_160147_step_reward_fresh_configA - offpolicy/importance_weight/median__MAX","20260131_160100_step_reward_fresh - offpolicy/importance_weight/median","20260131_160100_step_reward_fresh - offpolicy/importance_weight/median__MIN","20260131_160100_step_reward_fresh - offpolicy/importance_weight/median__MAX","20260131_155522_traj_reward_fresh - offpolicy/importance_weight/median","20260131_155522_traj_reward_fresh - offpolicy/importance_weight/median__MIN","20260131_155522_traj_reward_fresh - offpolicy/importance_weight/median__MAX","20260131_155911_traj_reward_fresh_configA - offpolicy/importance_weight/median","20260131_155911_traj_reward_fresh_configA - offpolicy/importance_weight/median__MIN","20260131_155911_traj_reward_fresh_configA - offpolicy/importance_weight/median__MAX"
"315","1.000011920928955","1.000011920928955","1.000011920928955","1.000024437904358","1.000024437904358","1.000024437904358","1.0000215768814087","1.0000215768814087","1.0000215768814087","1.001058578491211","1.001058578491211","1.001058578491211","1.0000337362289429","1.0000337362289429","1.0000337362289429","1.007878303527832","1.007878303527832","1.007878303527832","179.98765563964844","179.98765563964844","179.98765563964844","1.588229775428772","1.588229775428772","1.588229775428772","1.0026451349258423","1.0026451349258423","1.0026451349258423","1.0000296831130981","1.0000296831130981","1.0000296831130981"
"316","1.0000120401382446","1.0000120401382446","1.0000120401382446","1.0000234842300415","1.0000234842300415","1.0000234842300415","1.0000214576721191","1.0000214576721191","1.0000214576721191","1.0010745525360107","1.0010745525360107","1.0010745525360107","1.000028371810913","1.000028371810913","1.000028371810913","1.002976894378662","1.002976894378662","1.002976894378662","49.69050979614258","49.69050979614258","49.69050979614258","1.7610386610031128","1.7610386610031128","1.7610386610031128","1.0035831928253174","1.0035831928253174","1.0035831928253174","1.0000272989273071","1.0000272989273071","1.0000272989273071"
"317","1.000011682510376","1.000011682510376","1.000011682510376","1.0000251531600952","1.0000251531600952","1.0000251531600952","1.0000219345092773","1.0000219345092773","1.0000219345092773","1.0009733438491821","1.0009733438491821","1.0009733438491821","1.0000269412994385","1.0000269412994385","1.0000269412994385","1.003358244895935","1.003358244895935","1.003358244895935","111.247314453125","111.247314453125","111.247314453125","1.2896530628204346","1.2896530628204346","1.2896530628204346","1.001598596572876","1.001598596572876","1.001598596572876","1.0000276565551758","1.0000276565551758","1.0000276565551758"
"318","1.0000121593475342","1.0000121593475342","1.0000121593475342","1.0000239610671997","1.0000239610671997","1.0000239610671997","1.000022053718567","1.000022053718567","1.000022053718567","1.0010653734207153","1.0010653734207153","1.0010653734207153","1.0000516176223755","1.0000516176223755","1.0000516176223755","1.0025413036346436","1.0025413036346436","1.0025413036346436","284.2451477050781","284.2451477050781","284.2451477050781","1.6275302171707153","1.6275302171707153","1.6275302171707153","1.0039701461791992","1.0039701461791992","1.0039701461791992","1.0000240802764893","1.0000240802764893","1.0000240802764893"
"319","1.000011920928955","1.000011920928955","1.000011920928955","1.0000255107879639","1.0000255107879639","1.0000255107879639","1.0000227689743042","1.0000227689743042","1.0000227689743042","1.0010241270065308","1.0010241270065308","1.0010241270065308","1.0000286102294922","1.0000286102294922","1.0000286102294922","1.003105878829956","1.003105878829956","1.003105878829956","252.16632080078125","252.16632080078125","252.16632080078125","1.700447916984558","1.700447916984558","1.700447916984558","1.0036131143569946","1.0036131143569946","1.0036131143569946","1.00002920627594","1.00002920627594","1.00002920627594"
"320","1.0000123977661133","1.0000123977661133","1.0000123977661133","1.0000232458114624","1.0000232458114624","1.0000232458114624","1.0000206232070923","1.0000206232070923","1.0000206232070923","1.0013973712921143","1.0013973712921143","1.0013973712921143","1.000026822090149","1.000026822090149","1.000026822090149","1.0019649267196655","1.0019649267196655","1.0019649267196655","142.70834350585938","142.70834350585938","142.70834350585938","1.4978113174438477","1.4978113174438477","1.4978113174438477","1.0040704011917114","1.0040704011917114","1.0040704011917114","1.0000288486480713","1.0000288486480713","1.0000288486480713"
"321","1.0000121593475342","1.0000121593475342","1.0000121593475342","1.0000230073928833","1.0000230073928833","1.0000230073928833","1.0000202655792236","1.0000202655792236","1.0000202655792236","1.0013759136199951","1.0013759136199951","1.0013759136199951","1.0000380277633667","1.0000380277633667","1.0000380277633667","1.0032893419265747","1.0032893419265747","1.0032893419265747","691.5098876953125","691.5098876953125","691.5098876953125","1.685036063194275","1.685036063194275","1.685036063194275","1.005631446838379","1.005631446838379","1.005631446838379","1.0000393390655518","1.0000393390655518","1.0000393390655518"
"322","1.0000115633010864","1.0000115633010864","1.0000115633010864","1.0000234842300415","1.0000234842300415","1.0000234842300415","1.000020980834961","1.000020980834961","1.000020980834961","1.0012520551681519","1.0012520551681519","1.0012520551681519","1.0000444650650024","1.0000444650650024","1.0000444650650024","1.0033795833587646","1.0033795833587646","1.0033795833587646","110.99075317382812","110.99075317382812","110.99075317382812","1.516603708267212","1.516603708267212","1.516603708267212","1.003586769104004","1.003586769104004","1.003586769104004","1.000025987625122","1.000025987625122","1.000025987625122"
"323","1.0000113248825073","1.0000113248825073","1.0000113248825073","1.0000263452529907","1.0000263452529907","1.0000263452529907","1.000020980834961","1.000020980834961","1.000020980834961","1.0010781288146973","1.0010781288146973","1.0010781288146973","1.0000391006469727","1.0000391006469727","1.0000391006469727","1.0026103258132935","1.0026103258132935","1.0026103258132935","180.18344116210938","180.18344116210938","180.18344116210938","1.6104073524475098","1.6104073524475098","1.6104073524475098","1.0037578344345093","1.0037578344345093","1.0037578344345093","1.0000272989273071","1.0000272989273071","1.0000272989273071"
"324","1.0000118017196655","1.0000118017196655","1.0000118017196655","1.000023365020752","1.000023365020752","1.000023365020752","1.00002121925354","1.00002121925354","1.00002121925354","1.0009526014328003","1.0009526014328003","1.0009526014328003","1.000030279159546","1.000030279159546","1.000030279159546","1.0011305809020996","1.0011305809020996","1.0011305809020996","34.194087982177734","34.194087982177734","34.194087982177734","1.8769214153289795","1.8769214153289795","1.8769214153289795","1.0039142370224","1.0039142370224","1.0039142370224","1.0000263452529907","1.0000263452529907","1.0000263452529907"
"325","1.0000112056732178","1.0000112056732178","1.0000112056732178","1.0000218152999878","1.0000218152999878","1.0000218152999878","1.0000215768814087","1.0000215768814087","1.0000215768814087","1.0008821487426758","1.0008821487426758","1.0008821487426758","1.0000336170196533","1.0000336170196533","1.0000336170196533","1.0038068294525146","1.0038068294525146","1.0038068294525146","126.05010223388672","126.05010223388672","126.05010223388672","1.2255661487579346","1.2255661487579346","1.2255661487579346","1.00338876247406","1.00338876247406","1.00338876247406","1.000032663345337","1.000032663345337","1.000032663345337"
"326","1.0000112056732178","1.0000112056732178","1.0000112056732178","1.0000240802764893","1.0000240802764893","1.0000240802764893","1.0000218152999878","1.0000218152999878","1.0000218152999878","1.0009384155273438","1.0009384155273438","1.0009384155273438","1.0000309944152832","1.0000309944152832","1.0000309944152832","1.0038864612579346","1.0038864612579346","1.0038864612579346","809.2395629882812","809.2395629882812","809.2395629882812","1.8470737934112549","1.8470737934112549","1.8470737934112549","1.0034513473510742","1.0034513473510742","1.0034513473510742","1.000028371810913","1.000028371810913","1.000028371810913"
"327","1.0000114440917969","1.0000114440917969","1.0000114440917969","1.0000241994857788","1.0000241994857788","1.0000241994857788","1.0000211000442505","1.0000211000442505","1.0000211000442505","1.000943660736084","1.000943660736084","1.000943660736084","1.0000253915786743","1.0000253915786743","1.0000253915786743","1.0064308643341064","1.0064308643341064","1.0064308643341064","1273.26123046875","1273.26123046875","1273.26123046875","1.2840511798858643","1.2840511798858643","1.2840511798858643","1.0043388605117798","1.0043388605117798","1.0043388605117798","1.0000271797180176","1.0000271797180176","1.0000271797180176"
"328","1.0000118017196655","1.0000118017196655","1.0000118017196655","1.0000241994857788","1.0000241994857788","1.0000241994857788","1.0000202655792236","1.0000202655792236","1.0000202655792236","1.0010123252868652","1.0010123252868652","1.0010123252868652","1.000024437904358","1.000024437904358","1.000024437904358","1.0029181241989136","1.0029181241989136","1.0029181241989136","341.584716796875","341.584716796875","341.584716796875","1.246519923210144","1.246519923210144","1.246519923210144","1.003688931465149","1.003688931465149","1.003688931465149","1.0000280141830444","1.0000280141830444","1.0000280141830444"
"329","1.0000109672546387","1.0000109672546387","1.0000109672546387","1.0000247955322266","1.0000247955322266","1.0000247955322266","1.0000200271606445","1.0000200271606445","1.0000200271606445","1.0009758472442627","1.0009758472442627","1.0009758472442627","1.0000258684158325","1.0000258684158325","1.0000258684158325","1.0045981407165527","1.0045981407165527","1.0045981407165527","284.8016662597656","284.8016662597656","284.8016662597656","2.1099534034729004","2.1099534034729004","2.1099534034729004","1.0042479038238525","1.0042479038238525","1.0042479038238525","1.0000331401824951","1.0000331401824951","1.0000331401824951"
"330","1.0000120401382446","1.0000120401382446","1.0000120401382446","1.0000256299972534","1.0000256299972534","1.0000256299972534","1.0000226497650146","1.0000226497650146","1.0000226497650146","1.001098394393921","1.001098394393921","1.001098394393921","1.0000289678573608","1.0000289678573608","1.0000289678573608","1.0040910243988037","1.0040910243988037","1.0040910243988037","313.6991882324219","313.6991882324219","313.6991882324219","1.1617467403411865","1.1617467403411865","1.1617467403411865","1.0028839111328125","1.0028839111328125","1.0028839111328125","1.0000379085540771","1.0000379085540771","1.0000379085540771"
"331","1.0000120401382446","1.0000120401382446","1.0000120401382446","1.0000234842300415","1.0000234842300415","1.0000234842300415","1.0000218152999878","1.0000218152999878","1.0000218152999878","1.000996708869934","1.000996708869934","1.000996708869934","1.0000282526016235","1.0000282526016235","1.0000282526016235","1.0052611827850342","1.0052611827850342","1.0052611827850342","794.203369140625","794.203369140625","794.203369140625","1.3465485572814941","1.3465485572814941","1.3465485572814941","1.0045405626296997","1.0045405626296997","1.0045405626296997","1.00003182888031","1.00003182888031","1.00003182888031"
"332","1.0000112056732178","1.0000112056732178","1.0000112056732178","1.000023365020752","1.000023365020752","1.000023365020752","1.0000219345092773","1.0000219345092773","1.0000219345092773","1.0011178255081177","1.0011178255081177","1.0011178255081177","1.000028371810913","1.000028371810913","1.000028371810913","1.002785086631775","1.002785086631775","1.002785086631775","50.114383697509766","50.114383697509766","50.114383697509766","1.9399571418762207","1.9399571418762207","1.9399571418762207","1.0023651123046875","1.0023651123046875","1.0023651123046875","1.000044584274292","1.000044584274292","1.000044584274292"
"333","1.0000113248825073","1.0000113248825073","1.0000113248825073","1.0000253915786743","1.0000253915786743","1.0000253915786743","1.0000203847885132","1.0000203847885132","1.0000203847885132","1.0012497901916504","1.0012497901916504","1.0012497901916504","1.0000383853912354","1.0000383853912354","1.0000383853912354","1.0035096406936646","1.0035096406936646","1.0035096406936646","44.06952667236328","44.06952667236328","44.06952667236328","1.7196619510650635","1.7196619510650635","1.7196619510650635","1.0046727657318115","1.0046727657318115","1.0046727657318115","1.00003182888031","1.00003182888031","1.00003182888031"
"334","1.0000118017196655","1.0000118017196655","1.0000118017196655","1.0000239610671997","1.0000239610671997","1.0000239610671997","1.0000216960906982","1.0000216960906982","1.0000216960906982","1.0012019872665405","1.0012019872665405","1.0012019872665405","1.0000327825546265","1.0000327825546265","1.0000327825546265","1.0061944723129272","1.0061944723129272","1.0061944723129272","220.7288360595703","220.7288360595703","220.7288360595703","1.2848607301712036","1.2848607301712036","1.2848607301712036","1.0045236349105835","1.0045236349105835","1.0045236349105835","1.0000313520431519","1.0000313520431519","1.0000313520431519"
"335","1.0000118017196655","1.0000118017196655","1.0000118017196655","1.0000221729278564","1.0000221729278564","1.0000221729278564","1.0000200271606445","1.0000200271606445","1.0000200271606445","1.0011847019195557","1.0011847019195557","1.0011847019195557","1.0000249147415161","1.0000249147415161","1.0000249147415161","1.0035622119903564","1.0035622119903564","1.0035622119903564","402.483642578125","402.483642578125","402.483642578125","1.6737043857574463","1.6737043857574463","1.6737043857574463","1.0026414394378662","1.0026414394378662","1.0026414394378662","1.0000299215316772","1.0000299215316772","1.0000299215316772"
"336","1.000011682510376","1.000011682510376","1.000011682510376","1.000022530555725","1.000022530555725","1.000022530555725","1.000020980834961","1.000020980834961","1.000020980834961","1.0012487173080444","1.0012487173080444","1.0012487173080444","1.000027060508728","1.000027060508728","1.000027060508728","1.0035905838012695","1.0035905838012695","1.0035905838012695","117.07564544677734","117.07564544677734","117.07564544677734","1.30152428150177","1.30152428150177","1.30152428150177","1.0033231973648071","1.0033231973648071","1.0033231973648071","1.0000241994857788","1.0000241994857788","1.0000241994857788"
"337","1.0000112056732178","1.0000112056732178","1.0000112056732178","1.00002121925354","1.00002121925354","1.00002121925354","1.0000203847885132","1.0000203847885132","1.0000203847885132","1.00119149684906","1.00119149684906","1.00119149684906","1.0000252723693848","1.0000252723693848","1.0000252723693848","1.0049692392349243","1.0049692392349243","1.0049692392349243","169.63221740722656","169.63221740722656","169.63221740722656","1.4613913297653198","1.4613913297653198","1.4613913297653198","1.0046870708465576","1.0046870708465576","1.0046870708465576","1.0000262260437012","1.0000262260437012","1.0000262260437012"
"338","1.000011682510376","1.000011682510376","1.000011682510376","1.0000240802764893","1.0000240802764893","1.0000240802764893","1.0000202655792236","1.0000202655792236","1.0000202655792236","1.0010030269622803","1.0010030269622803","1.0010030269622803","1.0000256299972534","1.0000256299972534","1.0000256299972534","1.0057029724121094","1.0057029724121094","1.0057029724121094","757.847900390625","757.847900390625","757.847900390625","1.7839688062667847","1.7839688062667847","1.7839688062667847","1.0021096467971802","1.0021096467971802","1.0021096467971802","1.0000261068344116","1.0000261068344116","1.0000261068344116"
"339","1.000011682510376","1.000011682510376","1.000011682510376","1.0000211000442505","1.0000211000442505","1.0000211000442505","1.0000215768814087","1.0000215768814087","1.0000215768814087","1.0010234117507935","1.0010234117507935","1.0010234117507935","1.0000324249267578","1.0000324249267578","1.0000324249267578","1.005692720413208","1.005692720413208","1.005692720413208","178.75465393066406","178.75465393066406","178.75465393066406","1.324481725692749","1.324481725692749","1.324481725692749","1.0041285753250122","1.0041285753250122","1.0041285753250122","1.0000287294387817","1.0000287294387817","1.0000287294387817"
"340","1.0000110864639282","1.0000110864639282","1.0000110864639282","1.0000206232070923","1.0000206232070923","1.0000206232070923","1.0000195503234863","1.0000195503234863","1.0000195503234863","1.001044511795044","1.001044511795044","1.001044511795044","1.0000245571136475","1.0000245571136475","1.0000245571136475","1.004710078239441","1.004710078239441","1.004710078239441","85.12992095947266","85.12992095947266","85.12992095947266","1.261359453201294","1.261359453201294","1.261359453201294","1.0035067796707153","1.0035067796707153","1.0035067796707153","1.000030517578125","1.000030517578125","1.000030517578125"
"341","1.0000107288360596","1.0000107288360596","1.0000107288360596","1.0000221729278564","1.0000221729278564","1.0000221729278564","1.0000215768814087","1.0000215768814087","1.0000215768814087","1.001217007637024","1.001217007637024","1.001217007637024","1.0000274181365967","1.0000274181365967","1.0000274181365967","1.0047472715377808","1.0047472715377808","1.0047472715377808","403.421875","403.421875","403.421875","1.5634855031967163","1.5634855031967163","1.5634855031967163","1.0066660642623901","1.0066660642623901","1.0066660642623901","1.00002920627594","1.00002920627594","1.00002920627594"
"342","1.0000115633010864","1.0000115633010864","1.0000115633010864","1.00002121925354","1.00002121925354","1.00002121925354","1.0000189542770386","1.0000189542770386","1.0000189542770386","1.0011616945266724","1.0011616945266724","1.0011616945266724","1.0000295639038086","1.0000295639038086","1.0000295639038086","1.0030760765075684","1.0030760765075684","1.0030760765075684","485.8936767578125","485.8936767578125","485.8936767578125","1.4810688495635986","1.4810688495635986","1.4810688495635986","1.004290223121643","1.004290223121643","1.004290223121643","1.0000332593917847","1.0000332593917847","1.0000332593917847"
"343","1.0000108480453491","1.0000108480453491","1.0000108480453491","1.000023603439331","1.000023603439331","1.000023603439331","1.0000213384628296","1.0000213384628296","1.0000213384628296","1.0011347532272339","1.0011347532272339","1.0011347532272339","1.0000256299972534","1.0000256299972534","1.0000256299972534","1.005313515663147","1.005313515663147","1.005313515663147","357.5706787109375","357.5706787109375","357.5706787109375","1.772115707397461","1.772115707397461","1.772115707397461","1.0044852495193481","1.0044852495193481","1.0044852495193481","1.0000296831130981","1.0000296831130981","1.0000296831130981"
"344","1.0000108480453491","1.0000108480453491","1.0000108480453491","1.0000206232070923","1.0000206232070923","1.0000206232070923","1.0000205039978027","1.0000205039978027","1.0000205039978027","1.0010231733322144","1.0010231733322144","1.0010231733322144","1.0000240802764893","1.0000240802764893","1.0000240802764893","1.0029245615005493","1.0029245615005493","1.0029245615005493","98.51708221435547","98.51708221435547","98.51708221435547","1.4813385009765625","1.4813385009765625","1.4813385009765625","1.005535364151001","1.005535364151001","1.005535364151001","1.0000312328338623","1.0000312328338623","1.0000312328338623"
"345","1.0000097751617432","1.0000097751617432","1.0000097751617432","1.000022530555725","1.000022530555725","1.000022530555725","1.0000206232070923","1.0000206232070923","1.0000206232070923","1.0010870695114136","1.0010870695114136","1.0010870695114136","1.0000600814819336","1.0000600814819336","1.0000600814819336","1.0025668144226074","1.0025668144226074","1.0025668144226074","675.8548583984375","675.8548583984375","675.8548583984375","2.3419418334960938","2.3419418334960938","2.3419418334960938","1.0029945373535156","1.0029945373535156","1.0029945373535156","1.0000295639038086","1.0000295639038086","1.0000295639038086"
"346","1.0000120401382446","1.0000120401382446","1.0000120401382446","1.0000226497650146","1.0000226497650146","1.0000226497650146","1.0000197887420654","1.0000197887420654","1.0000197887420654","1.0010685920715332","1.0010685920715332","1.0010685920715332","1.0000245571136475","1.0000245571136475","1.0000245571136475","1.002022385597229","1.002022385597229","1.002022385597229","451.94207763671875","451.94207763671875","451.94207763671875","1.568566083908081","1.568566083908081","1.568566083908081","1.0054994821548462","1.0054994821548462","1.0054994821548462","1.0000355243682861","1.0000355243682861","1.0000355243682861"
"347","1.0000123977661133","1.0000123977661133","1.0000123977661133","1.0000215768814087","1.0000215768814087","1.0000215768814087","1.0000194311141968","1.0000194311141968","1.0000194311141968","1.00100576877594","1.00100576877594","1.00100576877594","1.0000255107879639","1.0000255107879639","1.0000255107879639","1.0054287910461426","1.0054287910461426","1.0054287910461426","235.516845703125","235.516845703125","235.516845703125","1.3770270347595215","1.3770270347595215","1.3770270347595215","1.0047684907913208","1.0047684907913208","1.0047684907913208","1.000031590461731","1.000031590461731","1.000031590461731"
"348","1.0000112056732178","1.0000112056732178","1.0000112056732178","1.0000207424163818","1.0000207424163818","1.0000207424163818","1.0000206232070923","1.0000206232070923","1.0000206232070923","1.0012739896774292","1.0012739896774292","1.0012739896774292","1.0000263452529907","1.0000263452529907","1.0000263452529907","1.0194507837295532","1.0194507837295532","1.0194507837295532","1346.392333984375","1346.392333984375","1346.392333984375","2.3195810317993164","2.3195810317993164","2.3195810317993164","1.0039705038070679","1.0039705038070679","1.0039705038070679","1.000030279159546","1.000030279159546","1.000030279159546"
"349","1.0000121593475342","1.0000121593475342","1.0000121593475342","1.000020980834961","1.000020980834961","1.000020980834961","1.0000197887420654","1.0000197887420654","1.0000197887420654","1.0012506246566772","1.0012506246566772","1.0012506246566772","1.0000256299972534","1.0000256299972534","1.0000256299972534","1.002612829208374","1.002612829208374","1.002612829208374","112.51143646240234","112.51143646240234","112.51143646240234","1.8735723495483398","1.8735723495483398","1.8735723495483398","1.0023117065429688","1.0023117065429688","1.0023117065429688","1.0000327825546265","1.0000327825546265","1.0000327825546265"
"350","1.0000112056732178","1.0000112056732178","1.0000112056732178","1.0000231266021729","1.0000231266021729","1.0000231266021729","1.0000203847885132","1.0000203847885132","1.0000203847885132","1.0013909339904785","1.0013909339904785","1.0013909339904785","1.000024676322937","1.000024676322937","1.000024676322937","1.0061606168746948","1.0061606168746948","1.0061606168746948","1027.0367431640625","1027.0367431640625","1027.0367431640625","1.633124828338623","1.633124828338623","1.633124828338623","1.0028752088546753","1.0028752088546753","1.0028752088546753","1.0000357627868652","1.0000357627868652","1.0000357627868652"
"351","1.0000120401382446","1.0000120401382446","1.0000120401382446","1.0000227689743042","1.0000227689743042","1.0000227689743042","1.0000207424163818","1.0000207424163818","1.0000207424163818","1.0012301206588745","1.0012301206588745","1.0012301206588745","1.0000258684158325","1.0000258684158325","1.0000258684158325","1.0030242204666138","1.0030242204666138","1.0030242204666138","243.04579162597656","243.04579162597656","243.04579162597656","2.0745973587036133","2.0745973587036133","2.0745973587036133","1.0025017261505127","1.0025017261505127","1.0025017261505127","1.00003182888031","1.00003182888031","1.00003182888031"
"352","1.0000102519989014","1.0000102519989014","1.0000102519989014","1.0000202655792236","1.0000202655792236","1.0000202655792236","1.000019907951355","1.000019907951355","1.000019907951355","1.0013315677642822","1.0013315677642822","1.0013315677642822","1.0000269412994385","1.0000269412994385","1.0000269412994385","1.003653645515442","1.003653645515442","1.003653645515442","183.5578155517578","183.5578155517578","183.5578155517578","1.894439935684204","1.894439935684204","1.894439935684204","1.004921317100525","1.004921317100525","1.004921317100525","1.0000327825546265","1.0000327825546265","1.0000327825546265"
"353","1.0000112056732178","1.0000112056732178","1.0000112056732178","1.0000213384628296","1.0000213384628296","1.0000213384628296","1.0000213384628296","1.0000213384628296","1.0000213384628296","1.001098394393921","1.001098394393921","1.001098394393921","1.0000269412994385","1.0000269412994385","1.0000269412994385","1.0042567253112793","1.0042567253112793","1.0042567253112793","86.27082061767578","86.27082061767578","86.27082061767578","1.7598552703857422","1.7598552703857422","1.7598552703857422","1.0060800313949585","1.0060800313949585","1.0060800313949585","1.0000323057174683","1.0000323057174683","1.0000323057174683"
"354","1.000009536743164","1.000009536743164","1.000009536743164","1.000019907951355","1.000019907951355","1.000019907951355","1.000020146369934","1.000020146369934","1.000020146369934","1.001218318939209","1.001218318939209","1.001218318939209","1.0000269412994385","1.0000269412994385","1.0000269412994385","1.0064643621444702","1.0064643621444702","1.0064643621444702","385.6956481933594","385.6956481933594","385.6956481933594","1.821702241897583","1.821702241897583","1.821702241897583","1.0064154863357544","1.0064154863357544","1.0064154863357544","1.0000346899032593","1.0000346899032593","1.0000346899032593"
"355","1.0000115633010864","1.0000115633010864","1.0000115633010864","1.0000195503234863","1.0000195503234863","1.0000195503234863","1.0000206232070923","1.0000206232070923","1.0000206232070923","1.0013149976730347","1.0013149976730347","1.0013149976730347","1.0000247955322266","1.0000247955322266","1.0000247955322266","1.0047212839126587","1.0047212839126587","1.0047212839126587","289.4330139160156","289.4330139160156","289.4330139160156","1.5357404947280884","1.5357404947280884","1.5357404947280884","1.0068117380142212","1.0068117380142212","1.0068117380142212","1.0000300407409668","1.0000300407409668","1.0000300407409668"
"356","1.0000112056732178","1.0000112056732178","1.0000112056732178","1.000020980834961","1.000020980834961","1.000020980834961","1.0000193119049072","1.0000193119049072","1.0000193119049072","1.00139319896698","1.00139319896698","1.00139319896698","1.0000358819961548","1.0000358819961548","1.0000358819961548","1.0056474208831787","1.0056474208831787","1.0056474208831787","86.59793853759766","86.59793853759766","86.59793853759766","1.5222570896148682","1.5222570896148682","1.5222570896148682","1.00661039352417","1.00661039352417","1.00661039352417","1.0000330209732056","1.0000330209732056","1.0000330209732056"
"357","1.00001060962677","1.00001060962677","1.00001060962677","1.0000190734863281","1.0000190734863281","1.0000190734863281","1.0000195503234863","1.0000195503234863","1.0000195503234863","1.0011934041976929","1.0011934041976929","1.0011934041976929","1.0000253915786743","1.0000253915786743","1.0000253915786743","1.0038758516311646","1.0038758516311646","1.0038758516311646","499.02301025390625","499.02301025390625","499.02301025390625","1.757975697517395","1.757975697517395","1.757975697517395","1.004029631614685","1.004029631614685","1.004029631614685","1.000036358833313","1.000036358833313","1.000036358833313"
"358","1.0000113248825073","1.0000113248825073","1.0000113248825073","1.000020980834961","1.000020980834961","1.000020980834961","1.0000196695327759","1.0000196695327759","1.0000196695327759","1.0009686946868896","1.0009686946868896","1.0009686946868896","1.000023365020752","1.000023365020752","1.000023365020752","1.0047937631607056","1.0047937631607056","1.0047937631607056","268.5425720214844","268.5425720214844","268.5425720214844","2.4399635791778564","2.4399635791778564","2.4399635791778564","1.0049365758895874","1.0049365758895874","1.0049365758895874","1.000033974647522","1.000033974647522","1.000033974647522"
"359","1.0000114440917969","1.0000114440917969","1.0000114440917969","1.0000227689743042","1.0000227689743042","1.0000227689743042","1.0000214576721191","1.0000214576721191","1.0000214576721191","1.00116765499115","1.00116765499115","1.00116765499115","1.0000243186950684","1.0000243186950684","1.0000243186950684","1.0044251680374146","1.0044251680374146","1.0044251680374146","520.8314208984375","520.8314208984375","520.8314208984375","1.9406394958496094","1.9406394958496094","1.9406394958496094","1.0029658079147339","1.0029658079147339","1.0029658079147339","1.0000306367874146","1.0000306367874146","1.0000306367874146"
"360","1.0000114440917969","1.0000114440917969","1.0000114440917969","1.0000213384628296","1.0000213384628296","1.0000213384628296","1.0000197887420654","1.0000197887420654","1.0000197887420654","1.001041293144226","1.001041293144226","1.001041293144226","1.0000243186950684","1.0000243186950684","1.0000243186950684","1.0048741102218628","1.0048741102218628","1.0048741102218628","602.2739868164062","602.2739868164062","602.2739868164062","1.3451671600341797","1.3451671600341797","1.3451671600341797","1.005468487739563","1.005468487739563","1.005468487739563","1.00002920627594","1.00002920627594","1.00002920627594"
"361","1.0000123977661133","1.0000123977661133","1.0000123977661133","1.0000193119049072","1.0000193119049072","1.0000193119049072","1.0000197887420654","1.0000197887420654","1.0000197887420654","1.0012060403823853","1.0012060403823853","1.0012060403823853","1.0000239610671997","1.0000239610671997","1.0000239610671997","1.0038466453552246","1.0038466453552246","1.0038466453552246","47.173431396484375","47.173431396484375","47.173431396484375","1.5164026021957397","1.5164026021957397","1.5164026021957397","1.0047944784164429","1.0047944784164429","1.0047944784164429","1.0000306367874146","1.0000306367874146","1.0000306367874146"
"362","1.000011920928955","1.000011920928955","1.000011920928955","1.00002121925354","1.00002121925354","1.00002121925354","1.0000197887420654","1.0000197887420654","1.0000197887420654","1.0011746883392334","1.0011746883392334","1.0011746883392334","1.0000301599502563","1.0000301599502563","1.0000301599502563","1.0051541328430176","1.0051541328430176","1.0051541328430176","54.349178314208984","54.349178314208984","54.349178314208984","1.8760790824890137","1.8760790824890137","1.8760790824890137","1.007022738456726","1.007022738456726","1.007022738456726","1.0000309944152832","1.0000309944152832","1.0000309944152832"
